   1 	     3.2012 
   2 	    11.6385 
   3 	    20.4611 
   4 	    29.1875 
   5 	    37.6271 
   6 	    46.1420 
   7 	    54.5214 
   8 	    63.3319 
   9 	    71.9270 
  10 	    80.3917 
  11 	    89.0564 
  12 	    97.5539 
  13 	   106.1227 
  14 	   114.6400 
  15 	   123.3696 
  16 	   131.8963 
  17 	   140.3424 
  18 	   149.1042 
  19 	   157.8714 
  20 	   166.5362 
  21 	   174.8292 
  22 	   183.5844 
  23 	   192.1736 
  24 	   200.7691 
  25 	   209.3508 
